"Lake_Name" "co2.erate.mg.h_StdError" "ch4.erate.mg.h_StdError" "co2.erate.mg.h_Estimate" "ch4.erate.mg.h_Estimate" "co2.drate.mg.m2.h_Estimate" "ch4.drate.mg.m2.h_Estimate" "co2.drate.mg.m2.h_StdError" "ch4.drate.mg.m2.h_StdError" "ch4.trate.mg.h_Estimate" "co2.trate.mg.h_Estimate" "ch4.trate.mg.h_StdError" "co2.trate.mg.h_StdError" "reservoir.volume.m3" "mean.depth.m" "watershed.area.m2" "percent.openwater" "percent.urban" "percent.barren" "percent.forest" "percent.shrub.scrub" "percent.grassland.herbaceous" "percent.pasture.hay" "percent.cultivated.crops" "percent.wetlands" "reservoir.area.m2" "res.perimeter.m" "res.fetch.m" "prop.less.3m" "rda" "si" "percent.agg.ag" "Subpopulation" "citation" "max.depth.ft" "ch4.drate.mg.m2.h_LCB95Pct" "ch4.drate.mg.m2.h_UCB95Pct" "ch4.erate.mg.h_LCB95Pct" "ch4.erate.mg.h_UCB95Pct" "ch4.sat.ratio_Estimate" "ch4.sat.ratio_LCB95Pct" "ch4.sat.ratio_UCB95Pct" "ch4.sat.ratio_StdError" "ch4.trate.mg.h_LCB95Pct" "ch4.trate.mg.h_UCB95Pct" "chla_Estimate" "chla_LCB95Pct" "chla_UCB95Pct" "chla_StdError" "co2.drate.mg.m2.h_LCB95Pct" "co2.drate.mg.m2.h_UCB95Pct" "co2.erate.mg.h_LCB95Pct" "co2.erate.mg.h_UCB95Pct" "co2.sat.ratio_Estimate" "co2.sat.ratio_LCB95Pct" "co2.sat.ratio_UCB95Pct" "co2.sat.ratio_StdError" "co2.trate.mg.h_LCB95Pct" "co2.trate.mg.h_UCB95Pct" "dissolved.ch4_Estimate" "dissolved.ch4_LCB95Pct" "dissolved.ch4_UCB95Pct" "dissolved.ch4_StdError" "dissolved.co2_Estimate" "dissolved.co2_LCB95Pct" "dissolved.co2_UCB95Pct" "dissolved.co2_StdError" "dissolved.n2o_Estimate" "dissolved.n2o_LCB95Pct" "dissolved.n2o_UCB95Pct" "dissolved.n2o_StdError" "ebMlHrM2_Estimate" "ebMlHrM2_LCB95Pct" "ebMlHrM2_UCB95Pct" "ebMlHrM2_StdError" "n2o.erate.mg.h_Estimate" "n2o.erate.mg.h_LCB95Pct" "n2o.erate.mg.h_UCB95Pct" "n2o.erate.mg.h_StdError" "n2o.sat.ratio_Estimate" "n2o.sat.ratio_LCB95Pct" "n2o.sat.ratio_UCB95Pct" "n2o.sat.ratio_StdError" "tn_Estimate" "tn_LCB95Pct" "tn_UCB95Pct" "tn_StdError" "tnh4_Estimate" "tnh4_LCB95Pct" "tnh4_UCB95Pct" "tnh4_StdError" "tno2_Estimate" "tno2_LCB95Pct" "tno2_UCB95Pct" "tno2_StdError" "tp_Estimate" "tp_LCB95Pct" "tp_UCB95Pct" "tp_StdError" "trap_ch4.ppm_Estimate" "trap_ch4.ppm_LCB95Pct" "trap_ch4.ppm_UCB95Pct" "trap_ch4.ppm_StdError" "deplyDt" "lLake_Name" "reservoir.id" "dam" "dam.former.name" "state" "main.dam" "reservoir.polygon.yn" "issue.type" "overlap.watershed.yn" "max.contour.ft" "contour.interval.ft" "last.surveyed" "min.contour.ft" "hypoxic.frac" "hypol.frac"
"13" "Acton Lake Aug" 0.0106182299407144 1.89667152693478 0.0578963890989039 10.5659516179167 -59.0324438096305 0.66128596981851 5.55755020405389 0.0934438041754771 11.2272375877352 -58.9745474205316 1.8958184164057 5.55958061882916 9315549.44 4.155 257751244.962017 1.0418848898758 5.3763215597548 0 12.4942389072778 0 0.002196198377118 3.5132190891189 77.2042289912152 0.1504867250457 2246083.79 12314.8784484476 3832.807085503 0.3509 114.755845756768 2.31799353730219 80.7174480803341 "lake" "EPA" 31.5 0.478139479056161 0.844432460580858 6.84854373462199 14.2833595012115 NA NA NA NA 7.51150177035232 14.9429734051182 27.1266666666667 23.5848470971027 30.6684862362306 1.80708400639062 -69.9250420518493 -48.1398455674116 0.0370850408355388 0.078707737362269 NA NA NA NA -69.8711252025836 -48.0779696384795 NA NA NA NA NA NA NA NA NA NA NA NA 28.1052810407311 21.6068125583574 34.6037495231048 3.31560606910781 0.000645619166150085 0.000494171170168771 0.000797067162131399 7.72708055739373e-05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 533659.699196741 425124.417219722 642194.981173759 55376.1614157868 2017-08-31 "acton lake aug" 1 "acton lake dam" "na" "OH" "Yes" "Yes" NA "No" 33 3 1999 30 0.125571323251976 0.0350417516543179
"14" "Acton Lake July" 0.0135605883887722 1.56254524193293 0.0510247927725563 6.64783456929676 -49.5002065331188 1.57110556225698 4.22238852784819 0.200405111056638 8.21894013155373 -49.448231855892 1.59050285933858 4.21080710670176 9315549.44 4.155 257751244.962017 1.0418848898758 5.3763215597548 0 12.4942389072778 0 0.002196198377118 3.5132190891189 77.2042289912152 0.1504867250457 2246083.79 12314.8784484476 3832.807085503 0.3509 114.755845756768 2.31799353730219 80.7174480803341 "lake" "EPA" 31.5 1.17831876226822 1.96389236224573 3.5853021708938 9.71036696769972 144.466900204834 75.6641778904696 213.269622519199 35.104074797839 5.10161180994215 11.3362684531653 16.98 15.7065833267916 18.2534166732084 0.649714322943134 -57.7759359764363 -41.2244770898012 0.0244465279213907 0.0776030576237218 0.796277072202192 0.376653590866489 1.2159005535379 0.214097547019047 -57.7012621308727 -41.1952015809112 2.77e-06 1.39802521082196e-06 4.14197478917804e-06 7e-07 7.885e-05 3.54367977424378e-05 0.000122263202257562 2.215e-05 4.35e-07 3.15442196943057e-07 5.54557803056943e-07 6.1e-08 20.6218398121494 12.6263434710967 28.6173361532022 4.07940982799695 0.00025024795724147 0.000151150639469034 0.000349345275013906 5.05607850726356e-05 7.45653338353886 5.19801874826569 9.71504801881203 1.15232455957765 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 459804.169480361 365539.580195782 554068.758764939 48095.0619644675 2017-07-10 "acton lake july" 1 "acton lake dam" "na" "OH" "Yes" "Yes" NA "No" 33 3 1999 30 0.0538160420090047 0.867722003094216
"15" "Acton Lake Oct" 0.00975637103202937 1.77115359535209 0.0375902698411348 11.2107841495148 -72.290992835097 1.2139148856907 6.23862999144418 0.138811603512088 12.3437713761595 -72.2534025652558 1.87494878694362 6.23494244988211 9315549.44 4.155 257751244.962017 1.0418848898758 5.3763215597548 0 12.4942389072778 0 0.002196198377118 3.5132190891189 77.2042289912152 0.1504867250457 2246083.79 12314.8784484476 3832.807085503 0.3509 114.755845756768 2.31799353730219 80.7174480803341 "lake" "EPA" 31.5 0.941849142170758 1.48598062921065 7.73938689153609 14.6821814074935 NA NA NA NA 8.66893928089292 16.018603471426 33.08 31.4428596002342 34.7171403997658 0.835291062835501 -84.518482931199 -60.063502738995 0.0184681339985473 0.0567124056837222 NA NA NA NA -84.4736652127047 -60.033139917807 NA NA NA NA NA NA NA NA NA NA NA NA 23.5267176008194 16.0557429289963 30.9976922726426 3.81179181390741 0.000131383122148425 8.71227223287127e-05 0.000175643521968138 2.25822515968828e-05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 732563.795074768 716554.65657288 748572.933576656 8168.07789743398 2017-10-04 "acton lake oct" 1 "acton lake dam" "na" "OH" "Yes" "Yes" NA "No" 33 3 1999 30 0.0538160420090047 0
"16" "Alum Creek Lake" 0.00482503586795545 0.0716776400461131 0.0103162246254039 0.156958347333471 193.090627285273 1.28582521269234 17.2953092946021 0.150107855553071 1.44278356002582 193.100943509898 0.151107656823276 17.2966504153999 97579615.17 7.432 316624128.40172 4.4704899350031 9.2428018859613 0.000281359506399 24.2824622083027 0.003779880237479 0.003489994685432 9.4181542247977 51.5476193859542 0.2833489170501 13137330.14 102093.325784935 7484.501122306 0.244 24.1011015958011 7.94582256306573 60.9657736107519 "lake" "EPA" 62.5 0.991619222011785 1.58003120337291 0.0164727543462638 0.297443940320679 91.0854209092968 -36.9206526459239 219.091494464517 65.3104212959607 1.14661799486396 1.73894912518767 5.83600540216086 4.42641987114869 7.24559093317304 0.719189506608696 159.192443966372 226.988810604174 0.000859328100097242 0.0197731211507105 2.13141826392367 1.05445725480694 3.2083792730404 0.549479999434511 159.200131642535 227.001755377262 1.76898057088031e-06 -6.44413103474898e-07 4.18237424523551e-06 1.23134592951286e-06 0.00021746485967858 0.000116606616571198 0.000318323102785962 5.14592328751644e-05 9.84632285919885e-08 2.806829156602e-08 1.68858165617957e-07 3.59164441700127e-08 4.58466499311863 -0.053218004001919 9.22254799023917 2.36631031677295 3.00386409900784e-06 -2.72136381497148e-08 6.0349418361654e-06 1.54649665048252e-06 1.62673747849656 0.378719955847859 2.87475500114526 0.636755334533137 2095.59846485968 1915.49445931078 2275.70247040857 91.8914872770795 21.1455696809787 19.3393837967597 22.9517555651976 0.921540343835852 19.3129887263133 3.87550253640789 34.7504749162186 7.87641319517823 24.2805937054502 13.9906284981182 34.5705589127822 5.25007872006728 72018.3102003385 -28383.1466058858 172419.767006563 51226.1743573751 2016-06-07 "alum creek lake" 2 "alum creek dam" "alum creek lake" "OH" "Yes" "Yes" "Constricted" "No" 65 5 2001 60 0 0.432713508312558
"17" "Apple Valley Lake" 0.0180628946868884 1.2298989288761 0.0531587028970209 3.36237488529154 -51.8560164973699 1.89140322904812 7.10352149627126 0.237653235740094 5.25377811433965 -51.8028577944729 1.20846047331249 7.0995825928058 14116840.48 7.246 48061445.8475554 4.311653268874 16.3321903048701 0 35.9604249817303 0.000299810744468 0.011936215264115 17.3983922648828 24.7568722244083 0.0168643543763 1962773.31 18308.3051008728 4119.65289641999 0.3013 24.4864985694937 3.68644821242671 42.1552644892911 "lake" "EPA" 70 1.42561144618813 2.35719501190811 0.951817280069982 5.77293249051309 520.844131985394 -376.708584615619 1418.39684858641 457.943474309117 2.88523910990695 7.62231711877236 5.01861386138614 4.10778418617124 5.92944353660104 0.464717557260954 -65.7786627934677 -37.9333702012722 0.0177560798541797 0.0885613259398621 0.583953864684218 0.286399588329984 0.881508141038453 0.151816195961408 -65.7177839816398 -37.887931607306 9.23389830508475e-06 -6.76629949482092e-06 2.52340961049904e-05 8.16351623096811e-06 5.1793220338983e-05 2.58230500406437e-05 7.77633906373224e-05 1.32503303648377e-05 7.25762711864407e-08 5.67368793945743e-08 8.84156629783071e-08 8.08147084171215e-09 8.25622172510553 3.1212553022145 13.3911881479966 2.61992896981526 7.96206049160095e-06 2.7339037483653e-06 1.31902172348366e-05 2.6674759253102e-06 1.39640259447811 1.11311628023343 1.67968890872279 0.144536489690221 952.35593220339 691.046169139604 1213.66569526718 133.323757540937 11.1650847457627 1.41220035818202 20.9179691333434 4.97605285837403 10.2823728813559 6.32654508359031 14.2382006791216 2.01831657569664 28.4273611799359 -7.75881862735688 64.6135409872286 18.4626758923759 476741.575308642 137488.683695977 815994.466921307 173091.390601383 2016-07-20 "apple valley lake" 3 "apple valley lake dam" "na" "OH" "Yes" "Yes" NA "Yes" NA NA NA NA 0.213380072139201 0.239629372081705
"18" "Atwood Lake" 0.0117628860916948 0.237791192582243 0.0188746852487201 0.384132666961191 -50.7886348950965 0.944975854223265 10.1783559781271 0.107315927180993 1.32910852118446 -50.7697602098478 0.265322678897846 10.187409528314 25693187.83 4.26 181288743.639074 3.7335107412905 9.7309588469807 0.000834082186884 55.3180186576242 0.001181616431419 0.023845813950025 19.9310889240836 8.532462180827 0.1678093923612 6039254.04 46817.1870573226 4519.736009203 0.3726 30.0184000272779 5.37413701799349 28.4635511049106 "lake" "EPA" 31.5 0.734640501980996 1.15531120646553 -0.0819295063408327 0.850194840263216 154.735106238786 -82.1683743976944 391.638586875267 120.871343813022 0.809085626262994 1.84913141610592 15.4308084988962 14.6726697460697 16.1889472517228 0.386812593908201 -70.7378460340536 -30.8394237561395 -0.0041801478452488 0.041929518342689 0.279761981064823 -0.236094042537092 0.795618004666737 0.263196685077339 -70.7367159811035 -30.8028044385921 2.82149560117302e-06 -1.4917634844062e-06 7.13475468675224e-06 2.20068282866504e-06 2.59687683284457e-05 -2.18497345118635e-05 7.3787271168755e-05 2.43976436391156e-05 5.59771260997067e-08 4.08331465896768e-08 7.11211056097367e-08 7.72666213740851e-09 1.80641142627097 -0.428605764353443 4.04142861689539 1.14033584711451 6.48209977549261e-07 -1.6815388829957e-07 1.46457384339809e-06 4.16519830103106e-07 1.02421957808351 0.743547392973921 1.3048917631931 0.143202725827361 738.58357771261 632.734296844076 844.432858581144 54.0057275049234 7.48693548387097 4.6087864984569 10.365084469285 1.4684703433923 0.565067448680352 0.415609849850999 0.714525047509705 0.0762552781623825 46.2201497889971 8.28321682163904 84.1570827563551 19.3559337143946 386719.90617849 98181.4011232101 675258.411233769 147216.228120126 2016-06-29 "atwood lake" 4 "atwood dam" "atwood lake" "OH" "Yes" "Yes" "Constricted" "Yes" 33 3 1999 30 0.0844682436589652 0.122212067680198
"19" "Brookville Lake" 0.0202453959004938 2.90745373219773 0.0577752807619145 5.29218839024423 13.1769386479306 0.419222170685932 4.54254790783845 0.0476168761019157 5.67806160327337 12.1200020696504 2.89655137253853 5.03647873723467 240285554.98 11.245 1030710000 2.51 12.07 NA 22.52 NA NA 9 52.92 0.17 21429914.37 88247.214 9536 0.0053 48.0967857455793 5.3775672913746 61.92 "lake" "EPA" 110 0.325894808469872 0.512549532901993 -0.40631621157987 10.9906929920683 NA NA NA NA 0.000925233727801178 11.3551979728189 7.55612455291395 6.43948029991031 8.67276880591759 0.569726924480036 4.27370835051949 22.0801689453418 0.0180950339441917 0.0974555275796372 NA NA NA NA 2.24868513576872 21.9913190035322 NA NA NA NA NA NA NA NA NA NA NA NA 40.2441761357144 6.86355016672281 73.6248021047059 17.0312445699481 1.83772395598027e-05 3.47351398888546e-06 3.328096513072e-05 7.60408134459406e-06 NA NA NA NA 574.367601769416 287.390423733066 861.344779805766 146.419618064408 13.4667982529817 12.8871490981953 14.0464474077681 0.29574479906702 2.98661739179125 0.708697906314911 5.2645368772676 1.16222517528091 36.5389122196655 -8.9347807050293 82.0126051443604 23.2012900662387 374453.420737976 199872.244655305 549034.596820647 89073.6653631114 2016-08-18 "brookville lake" NA NA NA NA NA NA NA NA NA NA NA NA 0.417696799578127 0.444204929334533
"20" "Buckhorn Lake" 0.0690281970107816 8.78156291941008 0.110243095512068 16.9044384768889 3.47886871097439 1.7365568750941 6.52872478514694 0.325390351428205 18.429220123313 3.68089082477744 8.9343919965316 6.5500026156704 69868945.01 17.21 1072040000 0.52 5.33 NA 84.32 NA NA 0.18 0.08 0 4503782.8 151501.831 2340 0.053 238.031016948686 20.1383660471239 0.26 "lake" "EPA" 50 1.09880350537799 2.37431024481021 -0.307108573127277 34.115985526905 NA NA NA NA 0.918133586348137 35.9403066602778 2.77073170731707 2.50153235942341 3.03993105521074 0.137349129890688 -9.31719673288761 16.2749341548364 -0.0250496845467998 0.245535875570935 NA NA NA NA -9.15687840057969 16.5186600501346 NA NA NA NA NA NA NA NA NA NA NA NA 32.4153563268017 0.242374693109312 64.588337960494 16.4150881788996 1.47583637409599e-05 3.06458618771561e-07 2.92102688631482e-05 7.37355647153881e-06 NA NA NA NA 386.615384615385 300.330579615515 472.900189615254 44.0236686390533 4.14923076923077 3.42787124355982 4.87059029490172 0.368047337278106 1.59538461538462 -0.866283759517584 4.05705299028681 1.25597633136095 30.4384615384615 24.8948947656204 35.9820283113026 2.8284023668639 735373.544444444 650306.652754965 820440.436133923 43402.2728787242 2016-08-23 "buckhorn lake" NA NA NA NA NA NA NA NA NA NA NA NA 0.526324151233953 0
"21" "Burr Oak Reservoir" 0.00981995073422516 0.112494475338757 0.0219874234527951 0.465147833009296 -85.9039019074285 2.33568566077495 8.91533243513297 0.226464670841767 2.80083349378425 -85.8819144839757 0.262551476108931 8.91947211162707 10295454.93 2.444 85628828.6228643 2.7434669355516 6.3366523821528 0.000189059742879 83.1589782371229 0.005220149567263 0.005503739181581 5.7852281320897 0.8728258129569 0.0115536509537 2344884.92 27004.0365640525 1591.303313568 0.3026 36.5172840221363 4.97465524481149 6.6580539450466 "lake" "EPA" 37.5 1.89182306215437 2.77954825939553 0.244662712885603 0.685632953132989 407.038775900663 34.667496640449 779.410055160876 189.988837650809 2.28624205652291 3.31542493104558 4.59744494635799 3.87198962259026 5.32290027012572 0.370137068583929 -103.377632390491 -68.4301714243661 0.00274067368375616 0.0412341732218341 1.3982948326584 -0.542892667334322 3.33948233265112 0.990419984910214 -103.363758583874 -68.4000703840772 7.14093649085038e-06 7.40128300277495e-07 1.35417446814233e-05 3.26577847402383e-06 0.000123175888051668 -4.54307667243977e-05 0.000291782542827735 8.60253841937985e-05 4.36058127018299e-08 3.03817613468443e-08 5.68298640568155e-08 6.74708895637635e-09 2.44541164549408 1.16029235924917 3.73053093173899 0.655685153595558 8.30397509253254e-07 3.51377201720235e-07 1.30941781678627e-06 2.44402607043532e-07 0.837853859597866 0.603110916351732 1.072596802844 0.119769008562278 510.218514531755 438.588236358916 581.848792704593 36.5467318470386 3.86149085037675 1.56564860124731 6.15733309950619 1.17136961048201 1.89474165769645 1.30700604191931 2.48247727347358 0.299870620283393 34.5145855758881 10.8214935648722 58.2076775869039 12.0885343801743 417131.438803264 255467.349445593 578795.528160935 82483.1938917535 2016-06-21 "burr oak reservoir" 9 "tom jenkins dam" "burr oak lake" "OH" "Yes" "Yes" NA "Yes" 40 5 2009 35 0 0.334884091421106
"22" "Caesar Creek Lake" 0.0904823617164702 0.682346008148885 0.124943759108634 1.69529724913565 41.491646804577 2.64176390873768 5.91682282911796 0.34025726480282 4.4740954337168 43.3291206191566 0.589760226765546 6.62377503643355 118665146.93 10.711 611069769.501511 2.163295844846 6.5219952751545 0.000790910858308 12.8974437525406 0.000676029951514 0.004073853694747 6.6189076298596 71.1806516987646 0.0636263483778 11005506.45 55732.3757131895 5159.183783444 0.0112 55.5240026688196 4.73911893252606 77.7995593286242 "lake" "EPA" 115 1.97487192424605 3.30865589322932 0.357923648169157 3.03267085010213 166.326739472604 -17.9084285948999 350.561907540108 93.9992619868158 3.31818662974215 5.63000423769144 9.29151458137347 7.918694030168 10.6643351325789 0.700431519167754 29.8948871566014 53.0884064525526 -0.0523984110917735 0.302285929309041 2.04817518065139 1.78641215718994 2.30993820411285 0.133555017095317 30.3467601060513 56.3114811322618 3.07846728971963e-06 -2.70203129379215e-07 6.42713770881847e-06 1.70853671062975e-06 0.000195370093457944 0.000172640112601728 0.00021810007431416 1.15971421084811e-05 1.06454018691589e-07 5.7376468476689e-08 1.55531568906489e-07 2.50400265525373e-08 4.8860173887882 1.67051200698657 8.10152277058984 1.64059411660884 7.01173962858689e-06 2.41699984338256e-06 1.16064794137912e-05 2.34429806947834e-06 1.89607250247731 0.983789827411353 2.80835517754326 0.465458897337871 3463.00934579439 3416.58896235564 3509.42972923314 23.6843043060526 7.87298130841122 0.600988137299344 15.1449744795231 3.71026877456547 38.8628971962617 31.3235866446577 46.4022077478657 3.84665769936239 32.5253045203738 8.52784765265944 56.5227613880882 12.2438254258768 193921.939438566 16523.3142091333 371320.564667998 90511.1658319898 2016-06-16 "caesar creek lake" 10 "caesar creek lake dam and saddle dams #1 and #4" "caesar creek lake" "OH" "Yes" "Yes" NA "No" 120 10 1997 110 0.0169938978054742 0.535211407671916
"23" "Carr Fork Lake" 0.00126697801055046 0.0471551453116662 0.00249400103337212 0.0959522183801751 41.253319034477 0.81461441577941 3.13826438606045 0.129521588020119 0.879385221115397 41.2558130355104 0.129340192666073 3.13797743039902 18297199.61 8.436 152970000 1.4 6.71 NA 76.26 NA NA 0.05 0 0 2143969.04 34265.264 1700 0.1271 71.3489780617354 6.60145846902697 0.05 "lake" "EPA" 66 0.560756768039542 1.06847206351928 0.00352983188355659 0.188374604876794 260.764460168957 175.125939835352 346.402980502563 43.693925505321 0.625883101736422 1.13288734049437 1.45889154704944 1.23993188988385 1.67785120421503 0.111716163609492 35.1024338638338 47.4042042051202 1.0769763489018e-05 0.00497723230325522 2.38415051896926 2.16772848468174 2.60057255325677 0.1104214342685 35.1054902876287 47.406135783392 4.61418685121107e-06 3.10329799249169e-06 6.12507570993046e-06 7.70875827636163e-07 0.000213003460207612 0.000193909809795225 0.00023209711062 9.74183738221526e-06 4.8521107266436e-08 4.50344406693912e-08 5.20077738634807e-08 1.77894421762192e-09 0.426463996298187 0.0877451080422316 0.765182884554142 0.172818934902746 1.42998756794394e-07 2.83813112188412e-08 2.57616202369946e-07 5.8479363130976e-08 0.9285157493347 0.862893947789036 0.994137550880364 0.0334811262162371 250.595155709343 175.880871486955 325.30943993173 38.1202332347553 5.43480968858132 3.18507957477388 7.68453980238875 1.14784257851319 2.34805190311419 0.475213845273013 4.22088996095536 0.9555471797512 25.6093425605536 22.0396600921507 29.1790250289566 1.8213000323272 330369.333333333 6677.97686558118 654060.689801086 165151.685960042 2016-08-22 "carr fork lake" NA NA NA NA NA NA NA NA NA NA NA NA 0 0.259433107862346
"24" "Cave Run Lake" 0.0215954244210418 0.607691025891907 0.0768283142004025 2.85568272306798 -28.8347945222651 1.22573533071583 7.87679748148861 0.135631781771119 4.08990047961912 -28.7476460192693 0.660521556875989 7.87850048179996 258810327.56 7.965 2186110000 1.53 4.09 NA 78.33 NA NA 8.51 0.6 0.01 32208360.54 261224.368 4767 0.1638 67.8739918253536 12.9844765264265 9.11 "lake" "EPA" 70 0.959901923285439 1.49156873814622 1.66463019859164 4.04673524754431 142.938475257503 25.8864654352511 259.990485079755 59.7215105713896 2.79530201712985 5.38449894210838 1.98035027243412 1.52962796733203 2.4310725775362 0.229964585399182 -44.2730338994986 -13.3965551450317 0.0345020601043038 0.119154568296501 2.08103827151738 -1.65351176332922 5.81558830636398 1.90541768333717 -44.1892232157787 -13.3060688227599 2.61321739130435e-06 2.31863373109716e-07 4.99457140949898e-06 1.2149988657845e-06 0.000199513043478261 -0.000180216381044667 0.000579242468001189 0.000193743062381853 5.96191304347826e-08 3.20024450149333e-08 8.72358158546319e-08 1.4090404536862e-08 16.7400104100521 1.27653452721628 32.2034862928879 7.88967348625266 8.9100410638334e-06 2.03837509380171e-06 1.57817070338651e-05 3.50601644940137e-06 1.10945860348998 0.71775575216111 1.50116145481885 0.199852065863746 398.313043478261 166.613733599864 630.012353356658 118.216105860113 23.2547826086956 2.89332810423049 43.6162371131608 10.3886880907372 2.46447826086957 0.495619226170563 4.43333729556857 1.00453837429112 7.90432278467478 -6.8003953529046 22.6090409222542 7.50254507407704 489752.219497626 403140.61464951 576363.824345743 44190.4063193498 2016-08-08 "cave run lake" NA NA NA NA NA NA NA NA NA NA NA NA 0.11672838307813 0.298010917134361
"25" "Charles Mill Lake" 0.016535056955054 0.935983758032447 0.0566307308243559 2.4207365369678 158.899217372919 1.93818135768559 26.6834140073814 0.250457494153451 4.22379413986921 158.955032170074 0.865891136510663 26.6823986492457 6511888.11 1.352 559247832.463353 1.4517896715489 10.0439190113475 5.310836843e-05 24.9543348498723 0.001438753981116 0.004546398206546 11.738075964279 50.2562881112894 0.9517663360537 4817429.36 47316.8108042026 3715.513673941 0.9766 116.088434447403 6.08138999834332 61.9943640755684 "lake" "EPA" 27 1.44729368948668 2.42906902588451 0.586242081109749 4.25523099282584 185.182811174506 153.966107409767 216.399514939246 15.9271823416007 2.52667869777586 5.92090958196256 60.0976579520697 53.7496896493063 66.4456262548331 3.23881885220106 106.60068693388 211.197747811958 0.0242226147101315 0.0890388469385804 1.89240567443424 1.59266592055647 2.19214542831201 0.152931256003723 106.658491796412 211.251572543736 3.345e-06 2.76681062456068e-06 3.92318937543932e-06 2.95e-07 0.0001735 0.000145080522224169 0.000201919477775831 1.45e-05 4.195e-08 2.65642827213606e-08 5.73357172786394e-08 7.85e-09 5.89145363010703 1.9675366324587 9.81537062775535 2.00203525605556 2.05142510258576e-06 6.16098736100479e-07 3.48675146907103e-06 7.32322827259556e-07 0.780482340865466 0.48961763502033 1.0713470467106 0.148403087066619 1245 1039.20378162329 1450.79621837671 105 16.975 14.6720423181654 19.2779576818346 1.175 4.26 4.1424021609276 4.3775978390724 0.06 287.53108378 264.77825015234 310.28391740766 11.6088019 580986.667050691 492577.325101581 669396.008999801 45107.6359802891 2016-07-18 "charles mill lake" 11 "charles mill dam" "charles mill lake" "OH" "Yes" "Yes" "Constricted" "Yes" NA NA NA NA 0 0
"26" "Cowan Lake" 0.0155652821195765 0.257074309436638 0.0661297626098425 0.450873890183219 -23.7345223131885 0.617206009931955 0.944657213333794 0.150525324315771 0.666033576733973 -23.6622520946125 0.268236038811353 0.901908884080411 10262360.78 4.482 130256150.315228 2.5376641326883 9.5763648928818 9.6751900484e-05 14.0373185901866 0 0.000870767104354 6.519004837595 67.2135452660677 0.0193503800968 2291352.92 27238.2665193613 3730.506687333 0.2712 56.8468301754354 5.07608096112143 73.7325501036627 "lake" "EPA" 37.5 0.322181795511833 0.912230224352076 -0.0529824976630964 0.954730278029535 334.805983450024 -37.1470911099021 706.759058009951 189.775463984974 0.140300601308033 1.19176655215991 32.3958486776029 28.4508225666295 36.3408747885764 2.0128054097378 -25.5860164290587 -21.8830281973183 0.0356223702462673 0.0966371549734177 0.88535872660042 0.50626914920832 1.26444830399252 0.193416603765329 -25.4299610247468 -21.8945431644782 6.20271940667491e-06 -7.21919079532961e-07 1.31273578928828e-05 3.53304374000162e-06 8.37871446229914e-05 4.72325904372954e-05 0.000120341698808687 1.86506254574235e-05 1.37060568603214e-07 1.04086099621272e-07 1.70035037585156e-07 1.68240178095315e-08 43.6252080120059 25.8673503451828 61.383065678829 9.06029794776578 0.000135896735788684 8.0737056774267e-05 0.0001910564148031 2.81432105127998e-05 2.45838792623389 1.88939515315707 3.02738069931071 0.290307769716667 2867.44437577256 1536.68902042989 4198.19973111523 678.969290170379 16.5262669962917 7.67026675542724 25.3822672371562 4.51845049741704 49.5587762669963 39.3366908825942 59.7808616513984 5.21544552095477 75.7277910930413 28.3188667732436 123.136715412839 24.1886711662833 45054.1375749333 -15817.8345950614 105926.109744928 31057.6993506743 2016-06-02 "cowan lake" 15 "cowan lake dam" "na" "OH" "Yes" "Yes" NA "No" 40 5 1999 35 0.0561320686681218 0.502956637429775
